17:00:00
102.4
70.42857142857143
65.92857142857143
52.85
88.0
65.71428571428571
99.42857142857143
65.28571428571429
70.25
69.57142857142857
65.71428571428571
66.14285714285714
72.92857142857143
43.785714285714285
109.5
93.14285714285714
61.42857142857143
39.285714285714285
61.41566265060241
70.85714285714286
93.71428571428571
58.464285714285715
83.6969696969697
70.03846153846153
91.36363636363636
62.142857142857146
59.5
74.57142857142857
83.0
75.0
